id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
628154333330258490,Home in Edinburgh · ★4.76 · 4 bedrooms · 7 beds · 3 baths,87762710,Denise,,"Blackford, West Mains and Mayfield Road",55.92817,-3.16935,Entire home/apt,435,1,29,2023-08-28,2.23,37,14,27,
628231195716017855,Condo in Edinburgh · ★4.58 · 1 bedroom · 1 bed · 1 bath,142494940,Elise,,Gorgie West,55.93907,-3.2357,Entire home/apt,95,1,26,2023-08-26,1.79,1,113,22,
628246028221994750,Townhouse in Edinburgh · ★4.78 · 1 bedroom · 1 bed · 1 private bath,88995720,Pauline,,New Town West,55.95404,-3.20498,Private room,144,2,86,2023-09-09,5.56,10,230,57,
628774020039947215,Condo in Edinburgh · ★4.58 · 1 bedroom · 2 beds · Half-bath,143044388,Agus & Ruth,,Morningside,55.92864,-3.21044,Entire home/apt,133,2,24,2023-08-20,1.53,1,54,17,
628802948400767424,Condo in Edinburgh · ★4.0 · 2 bedrooms · 2 beds · 1 bath,450732525,Peter,,Stockbridge,55.96114,-3.20181,Entire home/apt,153,3,11,2023-04-14,0.76,13,5,5,
628856824479160477,Condo in Edinburgh · ★4.93 · 2 bedrooms · 3 beds · 2 baths,30264961,Simon,,Deans Village,55.94565,-3.21983,Entire home/apt,160,2,30,2023-08-20,1.94,2,0,7,
628872152474159300,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 private bath,48235049,Sharon,,Craiglockhart,55.92934,-3.2364,Private room,105,2,10,2023-08-07,0.74,2,19,1,
628887320128006575,Condo in Stockbridge · ★4.93 · 2 bedrooms · 2 beds · 1 bath,159751280,Oscar,,Stockbridge,55.95702,-3.21393,Entire home/apt,130,2,76,2023-09-03,4.90,2,282,57,
628970340499195461,Rental unit in Edinburgh · ★4.83 · 3 bedrooms · 3 beds · 1 bath,344268039,Rentir,,Hillside and Calton Hill,55.95876,-3.17296,Entire home/apt,4659,2,23,2023-08-13,1.46,47,0,14,Pending
629024035333256014,Townhouse in Edinburgh · ★4.81 · 1 bedroom · 1 bed · 1 private bath,88995720,Pauline,,Deans Village,55.951516526527854,-3.2039519771933556,Private room,118,2,63,2023-09-07,4.42,10,300,44,
629293873422020110,Condo in Leith · ★4.32 · 2 bedrooms · 2 beds · 2 baths,80965318,Lene,,Western Harbour and Leith Docks,55.987164,-3.188541,Entire home/apt,130,1,22,2023-08-03,1.40,2,24,17,
629435753097408121,Condo in Edinburgh · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,53486743,Joanna,,Prestonfield,55.93366,-3.16197,Private room,44,2,64,2023-09-08,4.02,1,6,49,
630199321697664031,Condo in Edinburgh · ★4.90 · 2 bedrooms · 2 beds · 2 baths,9528318,Stephanie,,New Town West,55.95656,-3.19421,Entire home/apt,250,3,10,2023-08-27,0.67,1,8,4,
630211961551991363,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 2 baths,62009247,Shirene,,Liberton West and Braid Hills,55.906536,-3.165585,Entire home/apt,125,2,26,2023-09-02,1.75,2,98,17,
630305318714066415,Rental unit in Edinburgh · ★4.75 · 2 bedrooms · 3 beds · 2 baths,63855917,Jason,,"Canongate, Southside and Dumbiedykes",55.95062,-3.17567,Entire home/apt,286,3,61,2023-09-06,3.89,9,5,43,
630475328241210689,Condo in Corstorphine · 1 bedroom · 1 bed · 1.5 shared baths,107030910,Lucy,,Corstorphine South,55.933323,-3.28207,Private room,600,1,0,,,1,364,0,
630951037660546004,Rental unit in Leith · 1 bedroom · 1 bed · 1 private bath,36943329,Teodora,,Broughton South,55.96275,-3.18329,Private room,1570,2,0,,,8,0,0,
630963950184172861,Rental unit in Leith · ★3.67 · 1 bedroom · 1 bed · 1 private bath,36943329,Teodora,,Hillside and Calton Hill,55.96124,-3.18104,Private room,1570,2,3,2022-08-23,0.22,8,0,0,
630972555330272413,Rental unit in Leith · 1 bedroom · 1 bed · 1 private bath,36943329,Teodora,,Hillside and Calton Hill,55.96078,-3.18154,Private room,1570,2,0,,,8,0,0,
630976684526000318,Condo in Edinburgh · ★4.70 · 1 bedroom · 2 beds · 1 bath,14119224,Rhine,,Hillside and Calton Hill,55.96091,-3.17922,Entire home/apt,160,3,10,2023-06-02,0.70,1,208,4,
631088753955448556,Townhouse in Newhaven · 3 bedrooms · 3 beds · 3 baths,19162630,Richa,,Western Harbour and Leith Docks,55.983059,-3.192822,Entire home/apt,130,7,1,2022-07-18,0.07,2,0,0,
631106964994164890,Home in Newhaven · ★5.0 · 1 bedroom · 3 beds · 2 baths,33727659,Sara,,North Leith and Newhaven,55.98117,-3.19336,Private room,81,2,4,2023-06-18,0.28,1,0,2,
631185503842085204,Rental unit in Edinburgh · ★4.50 · 1 bedroom · 2 beds · 1 shared bath,212927577,Ana,,"Old Town, Princes Street and Leith Street",55.95029,-3.20452,Private room,84,3,10,2023-08-29,0.71,1,0,3,
631196101353556422,Townhouse in Edinburgh · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,88995720,Pauline,,Deans Village,55.95278,-3.20252,Private room,85,2,73,2023-09-07,4.99,10,294,54,
631202775002992472,Townhouse in Edinburgh · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,88995720,Pauline,,Deans Village,55.95284,-3.20485,Private room,85,2,66,2023-09-07,4.50,10,306,53,
631531214723104020,Condo in Edinburgh · ★4.75 · 2 bedrooms · 3 beds · 1 bath,28820321,Veronica,,"Canongate, Southside and Dumbiedykes",55.95412,-3.15601,Entire home/apt,60,3,12,2023-08-27,0.83,3,0,4,
631562817729970211,Condo in Edinburgh · 1 bedroom · 1 bed · 1 private bath,460156938,Mamta,,Muirhouse,55.96901,-3.25298,Private room,1000,7,0,,,1,90,0,
631692658414584685,Condo in Edinburgh · ★4.46 · 3 bedrooms · 4 beds · 2 baths,422110458,Susan,,Tollcross,55.94192,-3.2084,Entire home/apt,250,2,28,2023-08-28,2.84,2,0,28,
631828956543084167,Condo in Leith · ★4.98 · 1 bedroom · 1 bed · 1 bath,11532390,Victor & Aaron,,The Shore and Constitution Street,55.974457,-3.169707,Entire home/apt,172,2,46,2023-09-10,2.97,2,97,32,
632310119149538787,Condo in Edinburgh · ★4.83 · 1 bedroom · 1 bed · 1 bath,73130543,Jacqueline,,Meadowbank and Abbeyhill North,55.9575,-3.16958,Entire home/apt,78,7,23,2023-08-20,1.68,2,176,19,
632463010209299019,Condo in Edinburgh · 1 bedroom · 1 bed · 0 shared baths,200874172,Ross,,Pilrig,55.96534,-3.18501,Private room,105,4,1,2022-08-10,0.08,1,0,0,
632581167439088720,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,102855586,Neil,,Tollcross,55.9457,-3.20944,Entire home/apt,186,3,12,2023-07-16,0.78,1,3,6,
633005680255507292,Condo in Leith · ★4.54 · 1 bedroom · 1 bed · 1 shared bath,80965318,Lene,,Western Harbour and Leith Docks,55.987061,-3.188468,Private room,60,1,63,2023-09-02,3.98,2,296,47,
633067982087859346,Rental unit in Leith · 1 bedroom · 1 bed · 1 private bath,36943329,Teodora,,Hillside and Calton Hill,55.96143,-3.18106,Private room,1570,2,0,,,8,0,0,
633068490557020024,Rental unit in Leith · 1 bedroom · 1 bed · 1 private bath,36943329,Teodora,,Hillside and Calton Hill,55.96078,-3.1819,Private room,1570,2,0,,,8,0,0,
633072517586105904,Rental unit in Leith · 1 bedroom · 1 bed · 1 private bath,36943329,Teodora,,Broughton South,55.96238,-3.18136,Private room,1570,2,0,,,8,0,0,
633076036849427421,Rental unit in Leith · 1 bedroom · 1 bed · 1 private bath,36943329,Teodora,,Hillside and Calton Hill,55.96115,-3.18098,Private room,1570,2,1,2022-08-08,0.08,8,0,0,
633110085565319238,Condo in Newhaven · ★4.80 · 2 bedrooms · 3 beds · 1 bath,6454275,Roberta,,Western Harbour and Leith Docks,55.98155,-3.19306,Entire home/apt,123,3,25,2023-08-29,1.88,4,158,20,
633110353101876059,Rental unit in Newhaven · ★4.55 · 1 bedroom · 1 bed · 1 bath,6454275,Roberta,,North Leith and Newhaven,55.97964,-3.1948,Entire home/apt,75,3,20,2023-06-18,1.38,4,158,13,
633126724210614836,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 private bath,21558728,Dan,,Granton and Royston Mains,55.98128,-3.2353,Private room,55,1,9,2023-09-04,0.63,1,9,7,
633361710832101239,Condo in Edinburgh · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,9739068,Laura,,Willowbrae and Duddingston Village,55.946205,-3.139766,Private room,56,2,33,2023-08-27,2.16,1,153,23,
633610430413171641,Condo in Edinburgh · 3 bedrooms · 3 beds · 2 baths,383354076,Dee,,Marchmont East and Sciennes,55.938,-3.193363,Entire home/apt,291,6,0,,,1,129,0,
633724884543737131,Home in Edinburgh · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,455217825,Zoe,,"Ratho, Ingliston and Gogar",55.94939,-3.33297,Private room,61,1,76,2023-08-26,4.98,1,110,54,
633742849856068665,Home in Edinburgh · 2 bedrooms · 2 beds · 1 bath,2580495,Jack,,Prestonfield,55.93554,-3.16112,Entire home/apt,249,5,0,,,1,83,0,
633893491237544124,Rental unit in Edinburgh · ★4.29 · 2 bedrooms · 3 beds · 1 bath,317425302,Ondrej,,Hillside and Calton Hill,55.95979,-3.17296,Entire home/apt,149,1,35,2023-09-02,2.47,21,89,30,
633893567252119966,Rental unit in Edinburgh · ★4.47 · 2 bedrooms · 2 beds · 1 bath,317425302,Ondrej,,South Leith,55.965866,-3.170864,Entire home/apt,203,1,34,2023-08-23,2.20,21,146,22,
633952690841214525,Condo in Edinburgh · ★4.82 · 2 bedrooms · 3 beds · 2 baths,132821529,Elton,,"Canongate, Southside and Dumbiedykes",55.95044,-3.17891,Entire home/apt,157,3,38,2023-09-03,2.46,1,30,27,
634404182041106905,Rental unit in Edinburgh · ★4.81 · 2 bedrooms · 2 beds · 2 baths,344268039,Rentir,,Deans Village,55.951431,-3.21334,Entire home/apt,289,2,16,2023-08-03,1.22,47,329,13,Pending
634429380616481249,Serviced apartment in Edinburgh · 2 bedrooms · 2 beds · 2 baths,460838639,Emily,,Meadows and Southside,55.94273,-3.19583,Entire home/apt,216,7,0,,,1,166,0,
634456521420975532,Condo in Edinburgh · ★New · 1 bedroom · 1 bed · 1 shared bath,260587666,Sylvia,,Hillside and Calton Hill,55.96009,-3.17579,Private room,119,2,1,2023-08-07,0.83,2,0,1,
634644128276125061,Condo in Edinburgh · ★4.30 · 1 bedroom · 1 bed · 1 bath,43770987,Tony,,"Old Town, Princes Street and Leith Street",55.95225,-3.19997,Entire home/apt,191,1,20,2023-07-16,1.52,4,326,18,
634807659495385109,Condo in Leith · 1 bedroom · 2 beds · 2 baths,460937552,Samira,,Great Junction Street,55.97277,-3.17654,Entire home/apt,225,1,2,2022-08-28,0.15,1,0,0,
634826847608461748,Rental unit in Newhaven · ★4.63 · 1 bedroom · 1 bed · 1 bath,86306280,Nancy,,North Leith and Newhaven,55.97797,-3.18806,Entire home/apt,70,2,27,2023-01-29,1.87,1,0,15,
635169422944027987,Condo in Edinburgh · ★4.78 · 2 bedrooms · 2 beds · 1 bath,450732525,Peter,,Broughton North and Powderhall,55.96492,-3.19169,Entire home/apt,120,2,50,2023-09-07,3.38,13,70,45,
635213887074044045,Condo in Edinburgh · ★4.88 · 2 bedrooms · 2 beds · 1 bath,87762710,Denise,,The Shore and Constitution Street,55.97622,-3.1738,Entire home/apt,185,1,49,2023-08-28,3.46,37,11,42,
635222311471401970,Rental unit in Edinburgh · ★3.75 · 2 bedrooms · 2 beds · 1 bath,436142054,Samir,,Muirhouse,55.96821,-3.25994,Entire home/apt,179,1,4,2023-06-16,0.26,3,350,1,
635260750843404942,Condo in Edinburgh · ★4.81 · 2 bedrooms · 2 beds · 1 bath,156554306,Molly,,Balgreen and Roseburn,55.944931,-3.235123,Entire home/apt,156,2,31,2023-08-12,2.09,1,0,21,
635336006212187570,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,7655091,Lindsay,,South Leith,55.964703,-3.171951,Entire home/apt,100,21,5,2023-09-06,0.37,1,344,3,
635343845483010526,Rental unit in Edinburgh · 6 bedrooms · 7 beds · 6 baths,21906467,Alison,,Bruntsfield,55.93969,-3.21545,Entire home/apt,500,2,0,,,51,71,0,
635524108606023738,Condo in Edinburgh · ★5.0 · 1 bedroom · 2 beds · 1 bath,460939363,Katy,,Stockbridge,55.96159,-3.20989,Entire home/apt,299,2,6,2023-09-10,0.43,1,361,4,
635538639026180915,Condo in Stockbridge · ★4.33 · 3 bedrooms · 5 beds · 2 baths,24725147,Jonathan,,Stockbridge,55.959457,-3.217875,Entire home/apt,395,2,3,2022-08-21,0.22,1,72,0,
635562634911176099,Condo in Edinburgh · 4 bedrooms · 1 bed · 1 shared bath,105290948,Ana,,The Calders,55.92008,-3.29262,Private room,21,30,0,,,11,1,0,
636008757371286426,Condo in Edinburgh · ★4.43 · 1 bedroom · 2 beds · 1.5 shared baths,139079392,Magda,,Easter Road and Hawkhill Avenue,55.9608,-3.17144,Private room,55,2,51,2023-08-10,3.41,1,2,31,
636063031528552890,Condo in Edinburgh · ★4.59 · 2 bedrooms · 2 beds · 1 bath,275068976,Birgit,,Craiglockhart,55.92802,-3.24017,Entire home/apt,85,1,22,2023-08-22,1.64,1,100,11,
636351199278601281,Rental unit in Edinburgh · ★New · 1 bedroom · 1 bed · 1.5 baths,192586,Puneet,,Marchmont East and Sciennes,55.939105282707395,-3.1927959191948836,Private room,120,2,2,2023-08-20,2,3,64,2,
636786120494709657,Condo in Edinburgh · ★4.64 · 4 bedrooms · 4 beds · 2 baths,33166589,Julia,,Canonmills and New Town North,55.959305,-3.197281,Entire home/apt,250,2,11,2022-08-25,0.71,1,0,0,
636801991809387734,Condo in Stockbridge · ★5.0 · 1 bedroom · 1 bed · 1 bath,64264870,Connie,,New Town West,55.95761,-3.2058,Entire home/apt,120,3,36,2023-09-08,2.33,1,0,19,
636867857590345963,Condo in Edinburgh · ★4.95 · 1 bedroom · 2 beds · 1 bath,38476763,Lucyna,,"Canongate, Southside and Dumbiedykes",55.947701,-3.180028,Entire home/apt,146,30,79,2023-09-09,5.68,1,0,70,
637091721251747036,Home in Edinburgh · ★4.96 · 3 bedrooms · 3 beds · 2.5 baths,168779712,Usman,,Broomhouse and Bankhead,55.92606,-3.27724,Entire home/apt,173,2,46,2023-09-09,3.02,2,78,28,
637389883115486887,Condo in Edinburgh · ★4.84 · 3 bedrooms · 3 beds · 2 baths,461473515,Svnbay,,Broughton South,55.96263,-3.18998,Entire home/apt,200,2,63,2023-08-26,4.60,1,113,58,
637426776569741205,Condo in Edinburgh · ★4.92 · 2 bedrooms · 2 beds · 1 bath,461480860,Charlotte,,Willowbrae and Duddingston Village,55.954964,-3.151781,Entire home/apt,155,1,86,2023-09-03,5.65,1,12,68,
637436644576045005,Townhouse in Edinburgh · ★4.80 · 1 bedroom · 2 beds · 1.5 shared baths,412396054,Wai,,Gilmerton South and the Murrays,55.90386,-3.128,Private room,79,3,20,2023-09-10,1.35,1,80,13,
637466787716231695,Condo in Edinburgh · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,37224008,Johanna,,Hillside and Calton Hill,55.959499,-3.180247,Private room,95,2,58,2023-09-06,3.93,1,5,47,
637529062486436814,Condo in Edinburgh · ★4.53 · 2 bedrooms · 3 beds · 1 bath,46597666,Elena,,"Old Town, Princes Street and Leith Street",55.94991,-3.18477,Entire home/apt,240,1,32,2023-08-27,2.14,2,0,15,
637580585646430330,Rental unit in Edinburgh · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,461525700,Nicola,,"Canongate, Southside and Dumbiedykes",55.95044,-3.17961,Entire home/apt,158,2,70,2023-09-05,4.53,1,257,46,
637596817251315867,Condo in Edinburgh · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,145478422,J,,Tollcross,55.94221115112305,-3.2027668952941895,Private room,109,2,44,2023-09-07,3.29,1,168,39,
637618397283930689,Condo in Edinburgh · ★5.0 · 2 bedrooms · 2 beds · 1 bath,80148969,Joe,,Marchmont East and Sciennes,55.938202,-3.192345,Entire home/apt,225,2,9,2022-08-27,0.64,1,0,0,
637661297464790601,Condo in Edinburgh · ★4.80 · 2 bedrooms · 2 beds · 1 bath,200408166,David,,Marchmont East and Sciennes,55.93726,-3.19101,Entire home/apt,202,3,25,2023-07-27,1.78,7,178,20,
637715162907159178,Condo in Edinburgh · ★4.98 · 2 bedrooms · 4 beds · 1 bath,66948984,Steven,,Bruntsfield,55.93669,-3.20948,Entire home/apt,251,3,46,2023-09-09,2.96,2,11,22,
638020640227983152,Condo in Leith · ★4.89 · 1 bedroom · 1 bed · 1 private bath,372795562,Paula,,The Shore and Constitution Street,55.974407,-3.161521,Private room,180,2,9,2022-09-09,0.67,1,0,0,
638090947326959212,Condo in Edinburgh · ★4.50 · 2 bedrooms · 2 beds · 1.5 baths,316691159,Viktor & Hana,,Great Junction Street,55.97118,-3.17432,Entire home/apt,125,2,74,2023-08-27,4.87,7,3,54,
638150642275482307,Condo in Edinburgh · 2 bedrooms · 3 beds · 1 bath,157734802,Stephanie,,Mountcastle,55.9532,-3.14166,Entire home/apt,264,1,0,,,1,0,0,
638183737253185553,Condo in Edinburgh · ★4.87 · 2 bedrooms · 3 beds · 1 bath,45472416,Surya,,Shandon,55.93524,-3.22833,Entire home/apt,143,3,23,2023-07-03,1.56,1,8,13,
638206141781202388,Condo in Edinburgh · ★4.91 · 3 bedrooms · 4 beds · 2 baths,73603390,Samantha,,Canonmills and New Town North,55.960812,-3.200801,Entire home/apt,349,2,43,2023-09-10,3.24,1,323,36,
638222679175616774,Condo in Edinburgh · ★4.84 · 2 bedrooms · 1 bath,461669858,Tom,,Willowbrae and Duddingston Village,55.95499,-3.15321,Entire home/apt,197,3,32,2023-03-20,2.10,2,82,4,
638235073084630287,Condo in Edinburgh · ★4.71 · 3 bedrooms · 4 beds · 2 baths,65331433,Suzanne,,"Old Town, Princes Street and Leith Street",55.95630645751953,-3.1913750171661377,Entire home/apt,319,2,7,2023-08-13,0.74,17,210,7,
638283688764159377,Rental unit in Edinburgh · ★4.20 · 2 bedrooms · 3 beds · 2 baths,450732525,Peter,,"Old Town, Princes Street and Leith Street",55.94609,-3.18945,Entire home/apt,134,2,5,2023-02-27,0.34,13,212,1,
638370151634007090,Serviced apartment in Edinburgh · ★4.60 · 2 bedrooms · 2 beds · 1 bath,225621223,Robert,,South Leith,55.96773,-3.16849,Entire home/apt,180,2,5,2023-08-07,0.38,2,0,3,
638372260772551544,Townhouse in Newhaven · 1 bedroom · 1 bed · 1 private bath,19162630,Richa,,Western Harbour and Leith Docks,55.98378,-3.19217,Private room,150,1,2,2022-08-27,0.15,2,0,0,
638489147008763045,Condo in Edinburgh · ★4.86 · 1 bedroom · 1 bed · 1 bath,203097313,Ryan,,North Leith and Newhaven,55.9762,-3.18143,Entire home/apt,128,3,74,2023-09-07,4.99,1,73,62,
638503557326894936,Condo in Craigleith · ★5.0 · 2 bedrooms · 2 beds · 1 bath,22654603,Elzbieta,,Comely Bank,55.95547,-3.21981,Entire home/apt,224,2,20,2023-08-13,1.29,4,3,11,
638518876474961034,Condo in Edinburgh · 1 bedroom · 1 bed · 1 private bath,20394183,John-Paul,,Slateford and Chesser,55.92946038454532,-3.239511027932167,Private room,146,1,2,2023-04-30,0.16,2,200,1,
638700665107823646,Home in Edinburgh · 3 bedrooms · 4 beds · 2 baths,87072945,Nathan,,Oxgangs,55.9047,-3.22527,Entire home/apt,250,5,0,,,1,0,0,
638817547368583399,Rental unit in Edinburgh · ★4.35 · 2 bedrooms · 2 beds · 1 bath,32569171,Ellie And Scott,,Abbeyhill,55.95501,-3.16837,Entire home/apt,145,2,74,2023-08-27,5.07,5,38,56,
638839175797506790,Condo in Leith · ★4.76 · 2 bedrooms · 3 beds · 2 baths,83675813,Will,,North Leith and Newhaven,55.97646,-3.17602,Entire home/apt,150,1,90,2023-09-03,6.70,1,65,73,
638924826060556960,Home in Edinburgh · ★4.81 · 1 bedroom · 1 bed · 1 private bath,461842865,Anu,,Siverknowes and Davidson's Mains,55.96342,-3.27605,Private room,65,10,16,2022-08-04,1.04,3,0,0,
638929920133424149,casa particular in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,50071323,Jesus,,Northfield and Piershill,55.955067,-3.147705,Private room,60,1,30,2023-08-28,1.96,2,0,18,
638988273949152993,Condo in Morningside · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,36228901,Fraser,,Morningside,55.929821,-3.209809,Private room,65,2,34,2023-08-26,2.29,1,115,26,
638992035042828261,Townhouse in Edinburgh · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,12821511,Will & Ve,,Tollcross,55.94221,-3.20438,Private room,45,2,5,2022-07-18,0.34,4,0,0,
639075666361859456,Condo in Edinburgh · 2 bedrooms · 2 beds · 1 bath,3623905,Megan,,Merchiston and Greenhill,55.93354,-3.20978,Entire home/apt,85,21,0,,,2,0,0,
639080103234736911,Rental unit in Edinburgh · ★4.57 · 2 bedrooms · 2 beds · 1 bath,200408166,David,,Tollcross,55.94749,-3.20459,Entire home/apt,183,3,7,2022-08-26,0.49,7,0,0,
639091224948447338,Condo in Edinburgh · ★4.93 · 2 bedrooms · 2 beds · 1.5 baths,110188923,Les,,Stenhouse and Saughton Mains,55.93332,-3.25998,Entire home/apt,130,2,14,2022-08-30,0.97,1,20,0,
639179366045386277,Condo in Stockbridge · ★4.80 · 1 bedroom · 1 bed · 1 bath,461921120,Erin,,Stockbridge,55.95746,-3.21306,Entire home/apt,151,2,51,2023-09-09,3.45,1,28,41,
639659112156726635,Condo in Edinburgh · ★5.0 · 2 bedrooms · 2 beds · 1 bath,207102288,Calum,,Balgreen and Roseburn,55.945183,-3.23542,Entire home/apt,195,28,6,2023-09-01,0.45,1,35,4,
639669097355262122,Serviced apartment in Leith · ★4.91 · 2 bedrooms · 2 beds · 2 baths,89866174,David,,Western Harbour and Leith Docks,55.978718,-3.180424,Entire home/apt,152,2,23,2023-08-30,1.49,13,3,18,
639676481095642118,Rental unit in Stockbridge · ★4.73 · 2 bedrooms · 2 beds · 1 bath,462024073,Bnbhost,,Comely Bank,55.95841,-3.2188,Entire home/apt,214,2,52,2023-09-07,3.58,1,251,39,
639711948318835086,Rental unit in Edinburgh · ★4.50 · 1 bedroom · 2 beds · 1 bath,37563463,Altido,,"Old Town, Princes Street and Leith Street",55.94864,-3.1961,Entire home/apt,180,3,38,2023-08-17,2.54,140,326,31,
639733244547346028,Condo in Edinburgh · 2 bedrooms · 1 bed · 1 bath,462034992,Afzal,,Newington and Dalkeith Road,55.93577,-3.17512,Entire home/apt,186,2,1,2022-12-12,0.11,2,78,1,
640151735939122086,Serviced apartment in Edinburgh · ★4.73 · 2 bedrooms · 4 beds · 2 baths,597415,Daniela,,Granton and Royston Mains,55.98181,-3.22331,Entire home/apt,212,2,63,2023-09-03,4.20,10,8,44,
640386801723011681,Rental unit in Edinburgh · ★4.43 · 1 bedroom · 1 bed · 1.5 baths,37563463,Altido,,Western Harbour and Leith Docks,55.97004,-3.15863,Entire home/apt,127,3,7,2023-08-31,0.47,140,338,6,
640423874304496137,Boutique hotel in Edinburgh · ★3.33 · 1 bedroom · 1 bed · 1 private bath,37563463,Altido,,Deans Village,55.94569,-3.22042,Private room,94,3,3,2023-05-29,0.21,140,345,1,
640485412964375552,Rental unit in Edinburgh · ★4.71 · 2 bedrooms · 2 beds · 1.5 baths,82226016,Sabrina,,Hillside and Calton Hill,55.95965,-3.17727,Entire home/apt,190,2,14,2023-08-26,1.00,2,53,11,
641024989694402986,Condo in Leith · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,544579,Alice,,Great Junction Street,55.972877475808495,-3.1720396451407864,Private room,48,2,5,2023-09-08,0.38,2,9,3,
641059546380221447,Condo in Edinburgh · ★4.89 · 3 bedrooms · 3 beds · 1 bath,471699189,Adam,,"Inverleith, Goldenacre and Warriston",55.9698,-3.2081,Entire home/apt,206,1,54,2023-09-10,3.82,6,79,45,
641141386673619707,Condo in Edinburgh · ★4.89 · 1 bedroom · 1 bed · 1 bath,15413548,Jackie,,Gorgie West,55.937967,-3.2359894,Entire home/apt,80,3,18,2023-09-06,1.34,1,58,12,
641145293219316993,Rental unit in Stockbridge · ★4.59 · 3 bedrooms · 3 beds · 2 baths,87762710,Denise,,Stockbridge,55.9583,-3.21491,Entire home/apt,259,1,34,2023-09-10,2.31,37,6,28,
641202558912257218,Condo in Leith · ★4.56 · 2 bedrooms · 2 beds · 1 bath,338761479,Ali,,The Shore and Constitution Street,55.9747,-3.1641,Entire home/apt,777,2,9,2022-08-28,0.61,2,4,0,
641237781624489166,Condo in Leith · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,338761479,Ali,,The Shore and Constitution Street,55.97421,-3.16421,Private room,65,1,17,2023-08-25,1.19,2,7,15,
641326943217286912,Condo in Edinburgh · ★5.0 · 2 bedrooms · 3 beds · 1 bath,163348928,David,,New Town West,55.9556315,-3.1925426,Entire home/apt,224,2,32,2023-08-06,2.22,2,34,26,
641807111768011546,Condo in Edinburgh · ★4.91 · 1 bedroom · 2 beds · 1 bath,13932349,Fedora,,Leith (Albert Street),55.96325,-3.17588,Entire home/apt,96,2,79,2023-09-03,5.47,1,1,63,
641933781127761457,Condo in Edinburgh · ★4.17 · 1 bedroom · 1 bed · 1.5 baths,77419181,艾诺,,Stenhouse and Saughton Mains,55.93543,-3.25662,Entire home/apt,99,2,6,2023-06-01,0.39,1,0,3,
641992011483654109,casa particular in Newington · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,462554786,Nadir,,Marchmont East and Sciennes,55.93765,-3.18271,Private room,67,1,15,2023-08-25,0.98,1,61,10,
642001834330733428,Condo in Edinburgh · ★4.74 · Studio · 1 bed · 1 bath,39942612,Sarah,,Meadows and Southside,55.94335719999999,-3.1943993,Entire home/apt,127,2,68,2023-09-01,4.92,8,48,58,
642372781301046792,Rental unit in Edinburgh · ★4.76 · 2 bedrooms · 1 bath,646220,Reserve,,"Old Town, Princes Street and Leith Street",55.94655,-3.19231,Entire home/apt,253,1,17,2023-08-03,1.12,51,2,13,
642435473523229444,Condo in Leith · ★5.0 · 2 bedrooms · 2 beds · 2 baths,32063918,Andrew,,Western Harbour and Leith Docks,55.98651,-3.18728,Entire home/apt,175,2,5,2022-08-28,0.38,1,0,0,
642561185674462248,Condo in Edinburgh · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,149528908,Phivos,,The Inch,55.92371,-3.15372,Private room,48,3,27,2023-08-10,1.80,1,37,12,
642624484617950345,Condo in Edinburgh · 4 bedrooms · 4 beds · 2 baths,303007,Monte,,Morningside,55.9214247286542,-3.2107218727469444,Entire home/apt,350,1,0,,,1,0,0,
642659073432155266,Guest suite in Edinburgh · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,462695333,Sabela,,Hillside and Calton Hill,55.95846,-3.17862,Private room,56,3,71,2023-09-02,4.66,1,6,56,
642683443439565834,Rental unit in Edinburgh · ★4.50 · 1 bedroom · 2 beds · 1 bath,95259492,Donata,,"Old Town, Princes Street and Leith Street",55.94744,-3.19601,Entire home/apt,250,2,18,2023-08-16,1.24,1,307,14,
642763673507583311,Condo in Edinburgh · ★4.93 · 2 bedrooms · 2 beds · 1.5 baths,75187168,Glenn,,Leith (Albert Street),55.96208,-3.17942,Entire home/apt,167,2,15,2023-08-28,1.07,1,0,6,
